policy,label,time_s,phase_id,phase_kind,phase_elapsed_ms,mops_s,mib_s
off,off,1.0,1,friendly,1000,1685.127168,102852.0
off,off,2.0,1,friendly,2000,1965.621248,119972.0
off,off,3.0,1,friendly,3000,1967.7184,120100.0
off,off,4.0,1,friendly,4000,1966.342144,120016.0
off,off,5.0,1,friendly,5000,1962.344448,119772.0
off,off,6.0,1,friendly,6000,1983.709184,121076.0
off,off,7.001,1,friendly,7000,1981.4655744255745,120939.06093906095
off,off,8.001,1,friendly,8000,1995.767808,121812.0
off,off,9.001,1,friendly,9001,1999.50336,122040.0
off,off,10.0,1,friendly,10000,1999.012004004004,122010.01001001001
off,off,11.0,1,friendly,11000,1996.55424,121860.0
off,off,12.001,1,friendly,12000,2004.4457302697306,122341.65834165836
off,off,13.0,1,friendly,13000,1999.5368168168168,122042.04204204204
off,off,14.0,1,friendly,14000,2000.4864,122100.0
off,off,15.0,1,friendly,15000,1996.685312,121868.0
off,off,16.001,1,friendly,16000,228.0993246753247,13922.077922077924
off,off,17.001,1,friendly,17000,228.196352,13928.0
off,off,18.0,1,friendly,18000,228.16237037037035,13925.925925925925
off,off,19.0,1,friendly,19000,228.589568,13952.0
off,off,20.0,1,friendly,20000,228.39296,13940.0
off,off,21.0,1,friendly,21000,228.458496,13944.0
off,off,22.006,1,friendly,22006,228.46396819085487,13944.333996023857
off,off,23.0,1,friendly,23000,228.32109456740443,13935.613682092555
off,off,24.0,1,friendly,24000,228.196352,13928.0
off,off,25.001,1,friendly,25000,228.3612067932068,13938.06193806194
off,off,26.001,1,friendly,26000,228.589568,13952.0
off,off,27.0,1,friendly,27000,228.7527847847848,13961.961961961963
off,off,28.0,1,friendly,28000,228.39296,13940.0
off,off,29.0,1,friendly,29000,228.524032,13948.0
off,off,30.0,1,friendly,30000,228.589568,13952.0
off,off,31.001,1,friendly,31000,227.18273726273728,13866.133866133867
off,off,32.001,1,friendly,32001,227.999744,13916.0
off,off,33.0,1,friendly,33000,228.42477677677678,13941.941941941943
off,off,34.0,1,friendly,34000,228.39296,13940.0
off,off,35.0,1,friendly,35000,228.130816,13924.0
off,off,36.001,1,friendly,36000,228.0993246753247,13922.077922077924
off,off,37.001,1,friendly,37001,228.655104,13956.0
off,off,38.0,1,friendly,38000,228.03116716716715,13917.917917917917
off,off,39.0,1,friendly,39000,228.39296,13940.0
off,off,40.0,1,friendly,40000,228.524032,13948.0
off,off,41.001,1,friendly,41000,228.0993246753247,13922.077922077924
off,off,42.0,1,friendly,42000,228.55597997997998,13949.94994994995
off,off,43.006,1,friendly,43005,228.33367793240555,13936.38170974155
off,off,44.001,1,friendly,44000,228.35508743718594,13937.688442211056
off,off,45.001,1,friendly,45000,228.786176,13964.0
off,off,46.001,1,friendly,46000,1802.371072,110008.0
off,off,47.001,1,friendly,47001,1979.580416,120824.0
off,off,48.0,1,friendly,48000,1980.0531411411412,120852.85285285285
off,off,49.0,1,friendly,49000,1982.595072,121008.0
off,off,50.0,1,friendly,50000,1974.075392,120488.0
off,off,51.0,1,friendly,51000,1978.400768,120752.0
off,off,52.0,1,friendly,52000,1980.104704,120856.0
off,off,53.0,1,friendly,53000,1978.990592,120788.0
off,off,54.0,1,friendly,54000,1980.432384,120876.0
off,off,55.0,1,friendly,55000,1980.563456,120884.0
off,off,56.001,1,friendly,56000,1978.7158121878124,120771.22877122878
off,off,57.001,1,friendly,57000,1979.580416,120824.0
off,off,58.001,1,friendly,58000,1978.728448,120772.0
off,off,59.0,1,friendly,59000,1981.1027667667668,120916.91691691692
off,off,60.0,1,friendly,60000,1976.500224,120636.0
off,off,60.001,2,unfriendly,0,2031.616,124000.0
off,off,61.004,2,unfriendly,1002,539.7082352941177,4117.64705882353
off,off,62.002,2,unfriendly,2000,566.8404328657315,4324.6492985971945
off,off,63.002,2,unfriendly,3000,561.250304,4282.0
off,off,64.002,2,unfriendly,4000,563.085312,4296.0
off,off,65.001,2,unfriendly,5000,564.6985865865865,4308.308308308308
off,off,66.001,2,unfriendly,6000,564.133888,4304.0
off,off,67.002,2,unfriendly,7000,561.7371428571429,4285.714285714286
off,off,68.002,2,unfriendly,8000,564.658176,4308.0
off,off,69.002,2,unfriendly,9000,565.706752,4316.0
off,off,70.002,2,unfriendly,10000,563.6096,4300.0
off,off,71.002,2,unfriendly,11001,562.29888,4290.0
off,off,72.001,2,unfriendly,12000,565.4858058058059,4314.314314314314
off,off,73.001,2,unfriendly,13000,562.823168,4294.0
off,off,74.002,2,unfriendly,14000,562.7846713286714,4293.706293706294
off,off,75.002,2,unfriendly,15000,564.133888,4304.0
off,off,76.002,2,unfriendly,16000,561.250304,4282.0
off,off,77.002,2,unfriendly,17000,563.347456,4298.0
off,off,78.002,2,unfriendly,18001,566.755328,4324.0
off,off,79.001,2,unfriendly,19000,566.0106186186187,4318.318318318318
off,off,80.002,2,unfriendly,20000,560.1658501498503,4273.7262737262745
off,off,81.002,2,unfriendly,21000,563.347456,4298.0
off,off,82.002,2,unfriendly,22000,563.6096,4300.0
off,off,83.002,2,unfriendly,23000,562.29888,4290.0
off,off,84.002,2,unfriendly,24000,565.706752,4316.0
off,off,85.001,2,unfriendly,25000,562.336928928929,4290.290290290291
off,off,86.002,2,unfriendly,26000,564.8797282717283,4309.69030969031
off,off,87.002,2,unfriendly,27000,564.396032,4306.0
off,off,88.002,2,unfriendly,28000,564.396032,4306.0
off,off,89.002,2,unfriendly,29000,563.871744,4302.0
off,off,90.002,2,unfriendly,30000,562.823168,4294.0
off,off,91.002,2,unfriendly,31001,563.347456,4298.0
off,off,92.001,2,unfriendly,32000,564.6985865865865,4308.308308308308
off,off,93.002,2,unfriendly,33000,563.5703176823178,4299.7002997003
off,off,94.002,2,unfriendly,34000,563.347456,4298.0
off,off,95.002,2,unfriendly,35000,561.250304,4282.0
off,off,96.002,2,unfriendly,36001,564.658176,4308.0
off,off,97.001,2,unfriendly,37000,565.4858058058059,4314.314314314314
off,off,98.002,2,unfriendly,38000,562.2609070929072,4289.71028971029
off,off,99.002,2,unfriendly,39000,564.92032,4310.0
off,off,100.002,2,unfriendly,40000,564.133888,4304.0
off,off,101.002,2,unfriendly,41000,563.871744,4302.0
off,off,102.002,2,unfriendly,42001,565.706752,4316.0
off,off,103.001,2,unfriendly,43000,563.3865545545546,4298.2982982982985
off,off,104.002,2,unfriendly,44000,564.3559640359641,4305.694305694306
off,off,105.002,2,unfriendly,45000,563.347456,4298.0
off,off,106.002,2,unfriendly,46000,566.23104,4320.0
off,off,107.002,2,unfriendly,47000,561.250304,4282.0
off,off,108.001,2,unfriendly,48000,563.648960960961,4300.3003003003005
off,off,109.001,2,unfriendly,49000,564.396032,4306.0
off,off,110.002,2,unfriendly,50000,565.9272567432569,4317.682317682318
off,off,111.002,2,unfriendly,51000,565.706752,4316.0
off,off,112.002,2,unfriendly,52000,564.92032,4310.0
off,off,113.001,2,unfriendly,53000,564.1737737737737,4304.304304304304
off,off,114.001,2,unfriendly,54000,563.871744,4302.0
off,off,115.002,2,unfriendly,55000,566.7129030969032,4323.6763236763245
off,off,116.002,2,unfriendly,56000,565.968896,4318.0
off,off,117.002,2,unfriendly,57000,563.871744,4302.0
off,off,118.002,2,unfriendly,58001,564.92032,4310.0
off,off,119.001,2,unfriendly,59000,564.6985865865865,4308.308308308308
off,off,120.002,2,unfriendly,60000,564.6178461538462,4307.6923076923085
off,off,120.013,3,friendly,0,762.6007272727273,5818.181818181819
off,off,121.013,3,friendly,1000,1994.653696,121744.0
off,off,122.014,3,friendly,2001,2003.005378621379,122253.74625374627
off,off,123.013,3,friendly,3000,2006.8841961961962,122490.49049049048
off,off,124.014,3,friendly,4000,1999.7973226773229,122057.94205794207
off,off,125.014,3,friendly,5000,2005.270528,122392.0
off,off,126.014,3,friendly,6000,2007.105536,122504.0
off,off,127.013,3,friendly,7000,2001.2424584584585,122146.14614614614
off,off,128.014,3,friendly,8000,1999.2735584415586,122025.97402597404
off,off,129.014,3,friendly,9000,2000.748544,122116.0
off,off,130.014,3,friendly,10000,2000.879616,122124.0
off,off,131.013,3,friendly,11000,1994.419891891892,121729.72972972973
off,off,132.013,3,friendly,12000,2009.530368,122652.0
off,off,133.013,3,friendly,13000,2000.4864,122100.0
off,off,134.013,3,friendly,14000,2010.906624,122736.0
off,off,135.014,3,friendly,15000,2007.5228451548455,122529.47052947055
off,off,136.014,3,friendly,16000,228.458496,13944.0
off,off,137.013,3,friendly,17000,228.35917517517518,13937.937937937939
off,off,138.013,3,friendly,18000,228.72064,13960.0
off,off,139.014,3,friendly,19000,228.16479520479524,13926.073926073928
off,off,140.014,3,friendly,20000,228.589568,13952.0
off,off,141.014,3,friendly,21000,228.130816,13924.0
off,off,142.013,3,friendly,22000,228.35917517517518,13937.937937937939
off,off,143.013,3,friendly,23000,228.917248,13972.0
off,off,144.014,3,friendly,24000,228.5576183816184,13950.049950049952
off,off,145.014,3,friendly,25000,228.524032,13948.0
off,off,146.014,3,friendly,26000,228.851712,13968.0
off,off,147.02,3,friendly,27006,228.20338767395629,13928.429423459245
off,off,148.014,3,friendly,28000,228.65075251509055,13955.734406438633
off,off,149.014,3,friendly,29001,228.39296,13940.0
off,off,150.013,3,friendly,30000,228.62158158158158,13953.953953953955
off,off,151.013,3,friendly,31000,227.344384,13876.0
off,off,152.014,3,friendly,32000,228.0993246753247,13922.077922077924
off,off,153.014,3,friendly,33000,228.458496,13944.0
off,off,154.013,3,friendly,34000,228.55597997997998,13949.94994994995
off,off,155.013,3,friendly,35000,228.261888,13932.0
off,off,156.013,3,friendly,36000,228.786176,13964.0
off,off,157.014,3,friendly,37000,228.16479520479524,13926.073926073928
off,off,158.014,3,friendly,38000,228.327424,13936.0
off,off,159.013,3,friendly,39000,228.49037837837838,13945.945945945947
off,off,160.013,3,friendly,40000,228.524032,13948.0
off,off,161.013,3,friendly,41000,228.39296,13940.0
off,off,162.014,3,friendly,42000,228.23026573426574,13930.06993006993
off,off,163.014,3,friendly,43000,228.196352,13928.0
off,off,164.013,3,friendly,44000,228.68718318318318,13957.957957957959
off,off,165.013,3,friendly,45000,228.39296,13940.0
off,off,166.013,3,friendly,46000,1974.59968,120520.0
off,off,167.014,3,friendly,47000,1979.894281718282,120843.15684315686
off,off,168.013,3,friendly,48000,1982.4804004004004,121001.001001001
off,off,169.014,3,friendly,49000,1977.5373426573428,120699.30069930071
off,off,170.013,3,friendly,50000,1979.4627267267267,120816.81681681682
off,off,171.013,3,friendly,51000,1976.23808,120620.0
off,off,172.014,3,friendly,52000,1974.460227772228,120511.48851148853
off,off,173.014,3,friendly,53000,1980.301312,120868.0
off,off,174.014,3,friendly,54000,1980.432384,120876.0
off,off,175.013,3,friendly,55000,1979.4627267267267,120816.81681681682
off,off,176.013,3,friendly,56000,1981.284352,120928.0
off,off,177.014,3,friendly,57001,1981.0727512487515,120915.08491508492
off,off,178.013,3,friendly,58000,1979.397125125125,120812.81281281282
off,off,179.014,3,friendly,59000,1980.6144575424578,120887.1128871129
off,off,180.013,3,friendly,60000,1984.0548388388388,121097.0970970971
off,off,180.014,4,unfriendly,0,1769.472,108000.0
off,off,181.015,4,unfriendly,1000,558.8564395604396,4263.736263736264
off,off,182.015,4,unfriendly,2000,560.463872,4276.0
off,off,183.015,4,unfriendly,3000,560.98816,4280.0
off,off,184.015,4,unfriendly,4000,564.396032,4306.0
off,off,185.015,4,unfriendly,5000,562.561024,4292.0
off,off,186.015,4,unfriendly,6000,564.92032,4310.0
off,off,187.015,4,unfriendly,7001,564.396032,4306.0
off,off,188.015,4,unfriendly,8000,562.823168,4294.0
off,off,189.015,4,unfriendly,9000,563.085312,4296.0
off,off,190.015,4,unfriendly,10000,562.561024,4292.0
off,off,191.015,4,unfriendly,11000,562.561024,4292.0
off,off,192.015,4,unfriendly,12000,565.444608,4314.0
off,off,193.015,4,unfriendly,13000,562.823168,4294.0
off,off,194.014,4,unfriendly,14000,563.3865545545546,4298.2982982982985
off,off,195.015,4,unfriendly,15000,562.5227892107894,4291.708291708293
off,off,196.015,4,unfriendly,16000,562.29888,4290.0
off,off,197.015,4,unfriendly,17000,560.463872,4276.0
off,off,198.015,4,unfriendly,18000,563.347456,4298.0
off,off,199.015,4,unfriendly,19000,562.561024,4292.0
off,off,200.015,4,unfriendly,20000,562.561024,4292.0
off,off,201.015,4,unfriendly,21001,566.493184,4322.0
off,off,202.015,4,unfriendly,22000,561.774592,4286.0
off,off,203.015,4,unfriendly,23000,564.92032,4310.0
off,off,204.015,4,unfriendly,24000,564.658176,4308.0
off,off,205.015,4,unfriendly,25000,560.463872,4276.0
off,off,206.015,4,unfriendly,26000,562.561024,4292.0
off,off,207.015,4,unfriendly,27000,564.92032,4310.0
off,off,208.015,4,unfriendly,28001,563.871744,4302.0
off,off,209.015,4,unfriendly,29000,560.726016,4278.0
off,off,210.015,4,unfriendly,30000,559.415296,4268.0
off,off,211.015,4,unfriendly,31000,564.658176,4308.0
off,off,212.015,4,unfriendly,32000,562.561024,4292.0
off,off,213.015,4,unfriendly,33000,560.463872,4276.0
off,off,214.015,4,unfriendly,34000,560.98816,4280.0
off,off,215.015,4,unfriendly,35000,563.871744,4302.0
off,off,216.015,4,unfriendly,36000,562.29888,4290.0
off,off,217.015,4,unfriendly,37000,563.085312,4296.0
off,off,218.015,4,unfriendly,38000,563.871744,4302.0
off,off,219.015,4,unfriendly,39000,561.774592,4286.0
off,off,220.015,4,unfriendly,40000,565.968896,4318.0
off,off,221.015,4,unfriendly,41000,562.29888,4290.0
off,off,222.015,4,unfriendly,42000,564.658176,4308.0
off,off,223.014,4,unfriendly,43000,561.8121161161162,4286.286286286287
off,off,224.015,4,unfriendly,44000,564.094081918082,4303.696303696304
off,off,225.016,4,unfriendly,45001,563.3084355644356,4297.702297702298
off,off,226.015,4,unfriendly,46000,563.1241481481482,4296.2962962962965
off,off,227.015,4,unfriendly,47000,562.823168,4294.0
off,off,228.015,4,unfriendly,48000,562.823168,4294.0
off,off,229.015,4,unfriendly,49000,561.774592,4286.0
off,off,230.014,4,unfriendly,50000,562.8617417417418,4294.294294294295
off,off,231.015,4,unfriendly,51000,564.6178461538462,4307.6923076923085
off,off,232.015,4,unfriendly,52000,563.085312,4296.0
off,off,233.015,4,unfriendly,53000,561.250304,4282.0
off,off,234.015,4,unfriendly,54000,565.444608,4314.0
off,off,235.015,4,unfriendly,55000,558.891008,4264.0
off,off,236.015,4,unfriendly,56000,564.396032,4306.0
off,off,237.015,4,unfriendly,57000,560.463872,4276.0
off,off,238.014,4,unfriendly,58000,563.648960960961,4300.3003003003005
off,off,239.015,4,unfriendly,59000,559.9039680319681,4271.728271728272
off,off,240.015,4,unfriendly,60000,560.726016,4278.0
off,off,240.025,5,friendly,0,838.8608,6400.0
off,off,241.026,5,friendly,1000,2004.5766713286714,122349.65034965036
off,off,242.026,5,friendly,2000,2002.911232,122248.0
off,off,243.027,5,friendly,3001,2006.9990809190813,122497.50249750252
off,off,244.026,5,friendly,4000,2008.8522442442443,122610.61061061062
off,off,245.026,5,friendly,5001,2009.268224,122636.0
off,off,246.026,5,friendly,6000,2005.532672,122408.0
off,off,247.026,5,friendly,7000,2002.714624,122236.0
off,off,248.026,5,friendly,8000,2003.697664,122296.0
off,off,249.027,5,friendly,9001,2006.737198801199,122481.51848151849
off,off,250.026,5,friendly,10000,2003.3417097097097,122274.27427427427
off,off,251.026,5,friendly,11000,2006.974464,122496.0
off,off,252.025,5,friendly,12000,2006.4249849849848,122462.46246246246
off,off,253.026,5,friendly,13000,2002.285202797203,122209.79020979023
off,off,254.027,5,friendly,14001,2006.737198801199,122481.51848151849
off,off,255.026,5,friendly,15000,2003.2105065065064,122266.26626626626
off,off,256.025,5,friendly,16000,228.35917517517518,13937.937937937939
off,off,257.026,5,friendly,17000,228.03385414585418,13918.08191808192
off,off,258.026,5,friendly,18000,228.524032,13948.0
off,off,259.026,5,friendly,19000,228.327424,13936.0
off,off,260.026,5,friendly,20000,228.851712,13968.0
off,off,261.026,5,friendly,21001,228.196352,13928.0
off,off,262.026,5,friendly,22000,228.589568,13952.0
off,off,263.027,5,friendly,23001,228.3612067932068,13938.06193806194
off,off,264.026,5,friendly,24000,228.8183863863864,13965.965965965966
off,off,265.026,5,friendly,25000,228.524032,13948.0
off,off,266.026,5,friendly,26000,228.458496,13944.0
off,off,267.026,5,friendly,27001,228.851712,13968.0
off,off,268.026,5,friendly,28000,228.196352,13928.0
off,off,269.026,5,friendly,29000,228.130816,13924.0
off,off,270.026,5,friendly,30000,228.786176,13964.0
off,off,271.026,5,friendly,31000,227.147776,13864.0
off,off,272.026,5,friendly,32000,228.130816,13924.0
off,off,273.025,5,friendly,33000,228.68718318318318,13957.957957957959
off,off,274.026,5,friendly,34000,228.16479520479524,13926.073926073928
off,off,275.026,5,friendly,35000,228.655104,13956.0
off,off,276.026,5,friendly,36000,228.327424,13936.0
off,off,277.026,5,friendly,37000,228.72064,13960.0
off,off,278.025,5,friendly,38000,228.42477677677678,13941.941941941943
off,off,279.026,5,friendly,39000,228.3612067932068,13938.06193806194
off,off,280.026,5,friendly,40000,228.39296,13940.0
off,off,281.026,5,friendly,41000,228.524032,13948.0
off,off,282.026,5,friendly,42000,228.524032,13948.0
off,off,283.027,5,friendly,43001,228.62308891108896,13954.045954045956
off,off,284.026,5,friendly,44000,228.49037837837838,13945.945945945947
off,off,285.025,5,friendly,45000,228.29357357357355,13933.933933933933
off,off,286.026,5,friendly,46000,1967.1929990009992,120067.93206793208
off,off,287.026,5,friendly,47000,1975.058432,120548.0
off,off,288.026,5,friendly,48000,1973.485568,120452.0
off,off,289.025,5,friendly,49000,1977.7570850850852,120712.71271271272
off,off,290.026,5,friendly,50000,1977.6028131868134,120703.29670329671
off,off,291.026,5,friendly,51000,1982.070784,120976.0
off,off,292.026,5,friendly,52000,1977.614336,120704.0
off,off,293.026,5,friendly,53000,1977.22112,120680.0
off,off,294.026,5,friendly,54000,1976.762368,120652.0
off,off,295.026,5,friendly,55001,1976.041472,120608.0
off,off,296.026,5,friendly,56000,1976.631296,120644.0
off,off,297.026,5,friendly,57000,1972.436992,120388.0
off,off,298.026,5,friendly,58000,1976.434688,120632.0
off,off,299.026,5,friendly,59000,1979.056128,120792.0
off,off,300.026,5,friendly,60001,1977.614336,120704.0
off,off,300.027,6,unfriendly,0,1703.936,104000.0
off,off,301.028,6,unfriendly,1000,557.0232647352648,4249.75024975025
off,off,302.028,6,unfriendly,2000,565.444608,4314.0
off,off,303.028,6,unfriendly,3000,564.133888,4304.0
off,off,304.028,6,unfriendly,4001,562.561024,4292.0
off,off,305.028,6,unfriendly,5000,563.6096,4300.0
off,off,306.028,6,unfriendly,6000,564.133888,4304.0
off,off,307.028,6,unfriendly,7000,564.396032,4306.0
off,off,308.028,6,unfriendly,8000,565.182464,4312.0
off,off,309.028,6,unfriendly,9000,564.92032,4310.0
off,off,310.028,6,unfriendly,10000,562.823168,4294.0
off,off,311.028,6,unfriendly,11000,562.561024,4292.0
off,off,312.027,6,unfriendly,12000,563.3865545545546,4298.2982982982985
off,off,313.028,6,unfriendly,13000,565.1416103896104,4311.688311688312
off,off,314.028,6,unfriendly,14000,563.085312,4296.0
off,off,315.028,6,unfriendly,15000,564.92032,4310.0
off,off,316.028,6,unfriendly,16000,565.182464,4312.0
off,off,317.028,6,unfriendly,17000,561.512448,4284.0
off,off,318.028,6,unfriendly,18000,566.23104,4320.0
off,off,319.028,6,unfriendly,19000,563.085312,4296.0
off,off,320.028,6,unfriendly,20001,565.444608,4314.0
off,off,321.028,6,unfriendly,21000,563.347456,4298.0
off,off,322.028,6,unfriendly,22000,565.968896,4318.0
off,off,323.028,6,unfriendly,23000,563.347456,4298.0
off,off,324.028,6,unfriendly,24000,564.92032,4310.0
off,off,325.028,6,unfriendly,25000,563.085312,4296.0
off,off,326.028,6,unfriendly,26000,563.085312,4296.0
off,off,327.028,6,unfriendly,27000,564.658176,4308.0
off,off,328.027,6,unfriendly,28000,565.2233993993995,4312.312312312312
off,off,329.028,6,unfriendly,29000,562.5227892107894,4291.708291708293
off,off,330.028,6,unfriendly,30000,561.512448,4284.0
off,off,331.028,6,unfriendly,31000,563.871744,4302.0
off,off,332.028,6,unfriendly,32000,564.658176,4308.0
off,off,333.028,6,unfriendly,33000,563.085312,4296.0
off,off,334.028,6,unfriendly,34000,562.561024,4292.0
off,off,335.028,6,unfriendly,35000,563.871744,4302.0
off,off,336.027,6,unfriendly,36000,563.9113673673673,4302.302302302302
off,off,337.028,6,unfriendly,37000,564.3559640359641,4305.694305694306
off,off,338.028,6,unfriendly,38000,564.658176,4308.0
off,off,339.028,6,unfriendly,39000,563.871744,4302.0
off,off,340.028,6,unfriendly,40000,565.444608,4314.0
off,off,341.028,6,unfriendly,41000,564.133888,4304.0
off,off,342.028,6,unfriendly,42000,563.085312,4296.0
off,off,343.028,6,unfriendly,43000,563.085312,4296.0
off,off,344.028,6,unfriendly,44000,564.658176,4308.0
off,off,345.028,6,unfriendly,45000,564.658176,4308.0
off,off,346.028,6,unfriendly,46000,563.085312,4296.0
off,off,347.028,6,unfriendly,47000,563.085312,4296.0
off,off,348.028,6,unfriendly,48000,562.561024,4292.0
off,off,349.028,6,unfriendly,49000,565.706752,4316.0
off,off,350.028,6,unfriendly,50000,563.871744,4302.0
off,off,351.028,6,unfriendly,51000,565.706752,4316.0
off,off,352.028,6,unfriendly,52000,564.658176,4308.0
off,off,353.028,6,unfriendly,53000,561.250304,4282.0
off,off,354.027,6,unfriendly,54000,564.9609929929929,4310.31031031031
off,off,355.028,6,unfriendly,55000,562.7846713286714,4293.706293706294
off,off,356.028,6,unfriendly,56000,564.396032,4306.0
off,off,357.031,6,unfriendly,57003,563.7533479561317,4301.0967098703895
off,off,358.028,6,unfriendly,58000,564.7796509528586,4308.926780341023
off,off,359.028,6,unfriendly,59000,562.29888,4290.0
off,off,360.028,6,unfriendly,60000,564.658176,4308.0
on,on,1.0,1,friendly,1000,1490.812928,90992.0
on,on,2.001,1,friendly,2000,1770.3885874125876,108055.94405594407
on,on,3.0,1,friendly,3000,1774.3921201201201,108300.3003003003
on,on,4.0,1,friendly,4000,1775.894528,108392.0
on,on,5.0,1,friendly,5000,1778.64704,108560.0
on,on,6.0,1,friendly,6000,1793.851392,109488.0
on,on,7.0,1,friendly,7000,1799.880704,109856.0
on,on,8.0,1,friendly,8000,1800.92928,109920.0
on,on,9.001,1,friendly,9001,1800.8978541458541,109918.08191808192
on,on,10.0,1,friendly,10000,1802.7976136136135,110034.03403403403
on,on,11.0,1,friendly,11000,1799.880704,109856.0
on,on,12.0,1,friendly,12000,1801.191424,109936.0
on,on,13.0,1,friendly,13000,1800.470528,109892.0
on,on,14.0,1,friendly,14000,1800.208384,109876.0
on,on,15.0,1,friendly,15000,1802.829824,110036.0
on,on,16.0,1,friendly,16000,227.475456,13884.0
on,on,17.0,1,friendly,17000,227.540992,13888.0
on,on,18.0,1,friendly,18000,226.557952,13828.0
on,on,19.0,1,friendly,19000,296.484864,18096.0
on,on,20.0,1,friendly,20000,540.868608,33012.0
on,on,21.0,1,friendly,21000,500.301824,30536.0
on,on,22.0,1,friendly,22000,439.681024,26836.0
on,on,23.0,1,friendly,23000,438.370304,26756.0
on,on,24.0,1,friendly,24000,440.7296,26900.0
on,on,25.001,1,friendly,25001,439.24178221778226,26809.19080919081
on,on,26.0,1,friendly,26000,425.3607847847848,25961.961961961963
on,on,27.0,1,friendly,27000,436.862976,26664.0
on,on,28.0,1,friendly,28000,444.923904,27156.0
on,on,29.0,1,friendly,29000,857.079808,52312.0
on,on,30.0,1,friendly,30000,1551.171584,94676.0
on,on,31.001,1,friendly,31001,206.23216783216787,12587.41258741259
on,on,32.0,1,friendly,32000,222.84864064064064,13601.601601601602
on,on,33.0,1,friendly,33000,224.264192,13688.0
on,on,34.0,1,friendly,34000,226.42688,13820.0
on,on,35.0,1,friendly,35000,223.870976,13664.0
on,on,36.001,1,friendly,36001,221.48680119880123,13518.48151848152
on,on,37.0,1,friendly,37000,221.2086006006006,13501.501501501501
on,on,38.0,1,friendly,38000,221.315072,13508.0
on,on,39.0,1,friendly,39000,230.752256,14084.0
on,on,40.0,1,friendly,40000,741.736448,45272.0
on,on,41.001,1,friendly,41001,1317.856287712288,80435.56443556445
on,on,42.0,1,friendly,42000,1509.099243243243,92108.1081081081
on,on,43.0,1,friendly,43000,1770.913792,108088.0
on,on,44.0,1,friendly,44000,1903.8208,116200.0
on,on,45.0,1,friendly,45000,1963.78624,119860.0
on,on,46.0,1,friendly,46000,1532.690432,93548.0
on,on,47.0,1,friendly,47000,1668.939776,101864.0
on,on,48.001,1,friendly,48000,1662.6895664335666,101482.51748251749
on,on,49.0,1,friendly,49000,1678.2857737737736,102434.43443443443
on,on,50.0,1,friendly,50000,1678.639104,102456.0
on,on,51.0,1,friendly,51000,1676.279808,102312.0
on,on,52.0,1,friendly,52000,1676.41088,102320.0
on,on,53.0,1,friendly,53000,1676.345344,102316.0
on,on,54.001,1,friendly,54001,1676.962141858142,102353.64635364637
on,on,55.001,1,friendly,55001,1672.544256,102084.0
on,on,56.0,1,friendly,56000,1645.812980980981,100452.45245245245
on,on,57.001,1,friendly,57000,1675.0634965034967,102237.76223776225
on,on,58.0,1,friendly,58000,1677.4985545545544,102386.38638638638
on,on,59.0,1,friendly,59000,1669.726208,101912.0
on,on,60.0,1,friendly,60000,1669.464064,101896.0
on,on,60.003,2,unfriendly,0,655.36,40000.0
on,on,61.003,2,unfriendly,1000,464.519168,3544.0
on,on,62.004,2,unfriendly,2001,456.98429570429573,3486.513486513487
on,on,63.003,2,unfriendly,3000,654.1791711711712,4990.990990990991
on,on,64.003,2,unfriendly,4000,582.483968,4444.0
on,on,65.003,2,unfriendly,5000,575.40608,4390.0
on,on,66.003,2,unfriendly,6000,597.164032,4556.0
on,on,67.003,2,unfriendly,7000,629.1456,4800.0
on,on,68.004,2,unfriendly,8001,554.6663256743257,4231.768231768232
on,on,69.003,2,unfriendly,9000,478.6292852852853,3651.6516516516517
on,on,70.003,2,unfriendly,10000,448.790528,3424.0
on,on,71.003,2,unfriendly,11000,423.624704,3232.0
on,on,72.003,2,unfriendly,12000,383.254528,2924.0
on,on,73.003,2,unfriendly,13000,433.586176,3308.0
on,on,74.004,2,unfriendly,14000,442.8426613386614,3378.621378621379
on,on,75.003,2,unfriendly,15000,392.0351711711712,2990.990990990991
on,on,76.003,2,unfriendly,16000,473.694208,3614.0
on,on,77.003,2,unfriendly,17000,447.217664,3412.0
on,on,78.003,2,unfriendly,18000,594.542592,4536.0
on,on,79.003,2,unfriendly,19000,542.900224,4142.0
on,on,80.004,2,unfriendly,20000,597.614993006993,4559.44055944056
on,on,81.005,2,unfriendly,21002,598.1387572427573,4563.436563436564
on,on,82.003,2,unfriendly,22000,429.46436873747496,3276.553106212425
on,on,83.003,2,unfriendly,23000,477.626368,3644.0
on,on,84.003,2,unfriendly,24000,388.235264,2962.0
on,on,85.004,2,unfriendly,25000,469.0308731268732,3578.421578421579
on,on,86.003,2,unfriendly,26000,521.4015295295295,3977.977977977978
on,on,87.003,2,unfriendly,27000,375.128064,2862.0
on,on,88.003,2,unfriendly,28000,471.597056,3598.0
on,on,89.005,2,unfriendly,29002,360.25178443113776,2748.502994011976
on,on,90.003,2,unfriendly,30000,325.4473106212425,2482.9659318637273
on,on,91.003,2,unfriendly,31000,282.853376,2158.0
on,on,92.003,2,unfriendly,32000,260.83328,1990.0
