event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
sample,2026-05-28T08:26:22Z,780532,156,156,5.0,80.0,20.0,1,1,10.00,1355,10,1353,0,1861,1877,18610.00,0.00,99.85,0.74,0.00,4,152,0,4,,off,0
sample,2026-05-28T08:26:27Z,785536,157,157,5.0,80.0,20.0,1,1,10.00,22666,221,22167,0,123929,123933,1239290.00,0.00,97.80,0.98,0.00,5,153,0,5,,off,0
sample,2026-05-28T08:26:32Z,790539,158,158,5.0,80.0,20.0,1,1,10.00,84784,43844,74637,0,2258,1856,22580.00,0.00,88.03,51.71,0.00,6,154,0,6,,off,0
sample,2026-05-28T08:26:37Z,795542,159,159,5.0,80.0,20.0,1,1,10.00,1630,1151,1623,0,776,1080,7760.00,0.00,99.57,70.61,0.00,7,155,0,7,,off,0
sample,2026-05-28T08:26:42Z,800548,160,160,5.0,80.0,20.0,1,1,10.00,765,182,674,0,8946,9055,89460.00,0.00,88.10,23.79,0.00,8,156,0,8,,off,0
sample,2026-05-28T08:26:47Z,805550,161,161,5.0,80.0,20.0,1,1,10.00,38668,11842,38601,0,39588,39575,395880.00,0.00,99.83,30.62,0.00,9,157,0,9,,off,0
sample,2026-05-28T08:26:52Z,810552,162,162,5.0,80.0,20.0,1,1,10.00,10508,7951,9531,0,51,49,510.00,0.00,90.70,75.67,0.00,10,158,0,10,,off,0
sample,2026-05-28T08:26:57Z,815554,163,163,5.0,80.0,20.0,1,1,10.00,662,55,657,0,1816,1831,18160.00,0.00,99.24,8.31,0.00,11,159,0,11,,off,0
sample,2026-05-28T08:27:02Z,820558,164,164,5.0,80.0,20.0,1,1,10.00,53581,72,53211,0,134903,134907,1349030.00,0.00,99.31,0.13,0.00,12,160,0,12,,off,0
sample,2026-05-28T08:27:07Z,825560,165,165,5.0,80.0,20.0,1,1,10.00,71871,36608,71871,0,1711,1627,17110.00,0.00,100.00,50.94,0.00,13,161,0,13,,off,0
sample,2026-05-28T08:27:12Z,830563,166,166,5.0,80.0,20.0,1,1,10.00,1578,1159,1567,0,683,644,6830.00,0.00,99.30,73.45,0.00,14,162,0,14,,off,0
sample,2026-05-28T08:27:17Z,835566,167,167,5.0,80.0,20.0,1,1,10.00,2257,177,515,0,13995,14132,139950.00,0.00,22.82,7.84,0.00,0,163,0,0,,off,0
sample,2026-05-28T08:27:22Z,840569,168,168,5.0,80.0,20.0,1,1,10.00,46198,12844,46119,0,34353,34348,343530.00,0.00,99.83,27.80,0.00,1,164,0,1,,off,0
sample,2026-05-28T08:27:27Z,845570,169,169,5.0,80.0,20.0,1,1,10.00,1338,82,256,0,48,47,480.00,0.00,19.13,6.13,0.00,0,165,0,0,,off,0
sample,2026-05-28T08:27:32Z,850573,170,170,5.0,80.0,20.0,1,1,10.00,732,54,725,0,1814,1820,18140.00,0.00,99.04,7.38,0.00,1,166,0,1,,off,0
sample,2026-05-28T08:27:37Z,855576,171,171,5.0,80.0,20.0,1,1,10.00,73363,0,73363,0,135461,135461,1354610.00,0.00,100.00,0.00,0.00,2,167,0,2,,off,0
sample,2026-05-28T08:27:42Z,860578,172,172,5.0,80.0,20.0,1,1,10.00,62481,25004,62481,0,1388,1049,13880.00,0.00,100.00,40.02,0.00,3,168,0,3,,off,0
sample,2026-05-28T08:27:47Z,865581,173,173,5.0,80.0,20.0,1,1,10.00,1370,967,1358,0,2559,2900,25590.00,0.00,99.12,70.58,0.00,4,169,0,4,,off,0
sample,2026-05-28T08:27:52Z,870584,174,174,5.0,80.0,20.0,1,1,10.00,7048,4029,4221,0,14117,14123,141170.00,0.00,59.89,57.17,0.00,0,170,0,0,,off,0
sample,2026-05-28T08:27:57Z,875587,175,175,5.0,80.0,20.0,1,1,10.00,41392,8719,41311,0,32130,32130,321300.00,0.00,99.80,21.06,0.00,1,171,0,1,,off,0
sample,2026-05-28T08:28:02Z,880588,176,176,5.0,80.0,20.0,1,1,10.00,1202,51,58,0,48,31,480.00,0.00,4.83,4.24,0.00,0,172,0,0,,off,0
sample,2026-05-28T08:28:07Z,885591,177,177,5.0,80.0,20.0,1,1,10.00,669,0,662,0,1814,1831,18140.00,0.00,98.95,0.00,0.00,1,173,0,1,,off,0
sample,2026-05-28T08:28:12Z,890594,178,178,5.0,80.0,20.0,1,1,10.00,93907,0,93907,0,135839,135839,1358390.00,0.00,100.00,0.00,0.00,2,174,0,2,,off,0
sample,2026-05-28T08:28:17Z,895596,179,179,5.0,80.0,20.0,1,1,10.00,42131,9508,42129,0,1177,1146,11770.00,0.00,100.00,22.57,0.00,3,175,0,3,,off,0
sample,2026-05-28T08:28:22Z,900599,180,180,5.0,80.0,20.0,1,1,10.00,1354,911,1318,0,5369,5401,53690.00,0.00,97.34,67.28,0.00,4,176,0,4,,off,0
sample,2026-05-28T08:28:27Z,905602,181,181,5.0,80.0,20.0,1,1,10.00,14330,10227,12804,0,13864,13868,138640.00,0.00,89.35,71.37,0.00,5,177,0,5,,off,0
