placement,placement_label,candidate,policy,time_s,mops_s
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,92.0,187.43296
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,93.0,171.442176
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,94.001,231.50379220779223
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,95.0,332.2065105105105
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,96.0,417.071104
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,97.0,164.102144
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,98.0,169.869312
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,99.0,281.018368
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,100.0,312.737792
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,101.0,204.734464
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,102.0,245.10464
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,103.0,289.406976
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,104.0,323.485696
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,105.0,261.619712
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,106.0,177.995776
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,107.0,206.307328
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,108.0,301.727744
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,109.0,338.952192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,110.0,166.199296
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,111.0,202.375168
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,112.0,271.31904
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,113.0,442.236928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,114.0,149.42208
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,115.0,168.820736
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,116.0,190.0544
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,117.0,375.128064
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,118.0,294.387712
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,119.0,186.384384
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,120.0,145.227776
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,121.001,170.48525874125878
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,122.0,164.2664104104104
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,123.0,159.121408
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,124.0,162.004992
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,125.0,162.52928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,126.001,185.6744215784216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,127.0,170.82657057057057
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,128.0,157.024256
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,129.0,154.927104
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,130.0,161.21856
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,131.001,166.03326273726276
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,132.0,171.8761961961962
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,133.0,148.373504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,134.0,177.209344
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,135.0,152.305664
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,136.0,185.597952
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,137.0,206.831616
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,138.0,208.142336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,139.0,207.880192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,140.0,209.190912
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,141.0,205.78304
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,142.0,208.142336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,143.0,207.880192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,144.0,207.880192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,145.0,209.190912
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,146.0,206.569472
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,147.0,207.09376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,148.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,149.0,208.142336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,150.0,208.928768
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,151.0,207.09376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,152.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,153.0,207.880192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,154.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,155.0,208.928768
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,156.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,157.0,207.09376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,158.0,209.453056
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,159.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,160.0,207.09376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,161.0,208.928768
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,162.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,163.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,164.0,206.831616
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,165.0,207.355904
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,166.0,208.928768
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,167.0,209.453056
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,168.0,206.307328
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,169.0,207.355904
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,170.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,171.0,208.40448
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,172.0,207.355904
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,173.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,174.0,207.880192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,175.0,206.831616
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,176.0,208.666624
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,177.0,207.880192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,178.0,208.142336
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,179.0,207.09376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,180.0,208.40448
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,181.0,207.880192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,182.0,207.09376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,183.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,184.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,185.0,209.190912
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,186.0,207.355904
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,187.0,206.569472
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,188.0,207.355904
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,189.0,207.355904
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,190.0,208.40448
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,191.004,207.31308366533864
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,192.0,207.92546184738956
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,193.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,194.0,209.7152
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,195.0,207.09376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,196.0,208.666624
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,197.0,207.880192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,198.0,207.880192
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,199.0,206.831616
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,200.0,209.190912
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,1.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,2.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,3.0,560.726016
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,4.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,5.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,6.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,7.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,8.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,9.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,10.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,11.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,12.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,13.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,14.0,567.017472
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,15.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,16.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,17.0,560.463872
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,18.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,19.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,20.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,21.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,22.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,23.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,24.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,25.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,26.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,27.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,28.001,563.0465534465535
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,29.0,563.648960960961
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,30.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,31.002,566.4089421157685
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,32.0,561.5870460921844
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,33.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,34.001,563.5703176823178
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,35.0,562.336928928929
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,36.002,562.7462514970059
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,37.0,562.1123847695391
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,38.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,39.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,40.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,41.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,42.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,43.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,44.0,566.493184
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,45.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,46.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,47.001,563.8321998001999
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,48.0,563.3865545545546
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,49.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,50.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,51.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,52.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,53.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,54.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,55.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,56.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,57.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,58.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,59.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,60.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,61.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,62.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,63.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,64.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,65.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,66.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,67.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,68.0,565.706752
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,69.0,560.98816
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,70.001,565.4034925074925
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,71.0,559.9752712712713
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,72.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,73.002,564.3159760479041
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,74.0,565.2644168336673
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,75.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,76.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,77.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,78.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,79.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,80.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,81.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,82.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,83.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,84.001,562.7846713286714
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,85.0,564.6985865865865
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,86.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,87.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,88.0,565.968896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,89.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,90.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,91.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,92.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,93.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,94.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,95.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,96.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,97.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,98.0,561.250304
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,99.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,100.0,558.891008
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,101.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,102.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,103.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,104.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,105.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,106.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,107.001,562.7846713286714
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,108.0,562.0745225225226
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,109.0,566.493184
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,110.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,111.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,112.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,113.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,114.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,115.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,116.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,117.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,118.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,119.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,120.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,121.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,122.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,123.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,124.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,125.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,126.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,127.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,128.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,129.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,130.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,131.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,132.002,565.8857005988025
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,133.0,563.9510701402806
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,134.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,135.0,561.250304
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,136.001,564.3559640359641
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,137.0,563.3865545545546
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,138.0,566.755328
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,139.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,140.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,141.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,142.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,143.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,144.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,145.0,560.98816
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,146.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,147.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,148.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,149.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,150.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,151.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,152.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,153.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,154.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,155.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,156.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,157.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,158.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,159.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,160.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,161.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,162.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,163.0,565.706752
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,164.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,165.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,166.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,167.001,565.9272567432569
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,168.0,563.9113673673673
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,169.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,170.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,171.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,172.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,173.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,174.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,175.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,176.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,177.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,178.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,179.0,567.017472
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,180.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,181.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,182.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,183.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,184.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,185.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,186.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,187.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,188.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,189.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,190.001,563.5703176823178
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,191.0,562.336928928929
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,192.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,193.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,194.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,195.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,196.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,197.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,198.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,199.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,200.0,566.23104
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,1.001,514.5983616383617
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,2.0,403.31864664664664
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,3.0,457.44128
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,4.001,416.91633166833174
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,5.0,286.5477957957958
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,6.0,296.22272
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,7.0,245.891072
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,8.0,196.345856
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,9.0,195.29728
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,10.0,197.91872
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,11.0,199.22944
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,12.0,201.064448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,13.001,196.93535264735266
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,14.0,195.49277277277275
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,15.0,197.132288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,16.0,212.598784
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,17.0,197.656576
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,18.0,196.870144
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,19.0,196.608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,20.001,196.41158841158844
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,21.0,195.75517917917918
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,22.0,197.132288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,23.0,199.22944
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,24.0,195.559424
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,25.0,196.870144
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,26.001,202.9586413586414
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,27.0,197.0672112112112
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,28.0,195.821568
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,29.0,197.656576
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,30.0,196.870144
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,31.0,212.074496
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,32.0,196.608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,33.0,197.394432
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,34.0,196.345856
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,35.0,197.132288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,36.0,208.928768
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,37.0,196.870144
