event,timestamp,elapsed_ms,window,window_seq,window_sec,threshold_pct,remote_threshold_pct,min_pte_updates,min_hint_faults,sample_pct,pte_delta,hit_delta,refault_delta,lost_delta,remote_refault_delta,hint_fault_delta,estimated_local_accesses,estimated_remote_accesses,access_pct,fast_pct,remote_ratio_pct,local_consecutive,remote_consecutive,reenable_consecutive,consecutive,stop_reason,controller_state,node_balancing
sample,2026-05-28T06:27:28Z,85028,17,17,5.0,80.0,20.0,1,1,10.00,315120,315111,315120,0,147152,147190,1471520.00,0.00,100.00,100.00,0.00,8,8,0,8,,off,0
sample,2026-05-28T06:27:33Z,90029,18,18,5.0,80.0,20.0,1,1,10.00,135476,135468,135476,0,14248,13661,142480.00,0.00,100.00,99.99,0.00,9,9,0,9,,off,0
sample,2026-05-28T06:27:38Z,95030,19,19,5.0,80.0,20.0,1,1,10.00,14169,14167,14169,0,55453,56054,554530.00,0.00,100.00,99.99,0.00,10,10,0,10,,off,0
sample,2026-05-28T06:27:43Z,100031,20,20,5.0,80.0,20.0,1,1,10.00,69219,69218,69219,0,297867,297896,2978670.00,0.00,100.00,100.00,0.00,11,11,0,11,,off,0
sample,2026-05-28T06:27:48Z,105032,21,21,5.0,80.0,20.0,1,1,10.00,294932,294927,294932,0,315122,315183,3151220.00,0.00,100.00,100.00,0.00,12,12,0,12,,off,0
sample,2026-05-28T06:27:53Z,110033,22,22,5.0,80.0,20.0,1,1,10.00,315259,315250,315259,0,121599,121093,1215990.00,0.00,100.00,100.00,0.00,13,13,0,13,,off,0
sample,2026-05-28T06:27:58Z,115034,23,23,5.0,80.0,20.0,1,1,10.00,111139,111135,111139,0,14031,14569,140310.00,0.00,100.00,100.00,0.00,14,14,0,14,,off,0
sample,2026-05-28T06:28:03Z,120035,24,24,5.0,80.0,20.0,1,1,10.00,13595,13593,13595,0,89408,89416,894080.00,0.00,100.00,99.99,0.00,15,15,0,15,,off,0
sample,2026-05-28T06:28:08Z,125036,25,25,5.0,80.0,20.0,1,1,10.00,100439,100436,100439,0,307003,307049,3070030.00,0.00,100.00,100.00,0.00,16,16,0,16,,off,0
sample,2026-05-28T06:28:13Z,130037,26,26,5.0,80.0,20.0,1,1,10.00,307745,307731,307745,0,311388,311425,3113880.00,0.00,100.00,100.00,0.00,17,17,0,17,,off,0
sample,2026-05-28T06:28:18Z,135038,27,27,5.0,80.0,20.0,1,1,10.00,309051,309043,309051,0,84213,84238,842130.00,0.00,100.00,100.00,0.00,18,18,0,18,,off,0
sample,2026-05-28T06:28:23Z,140040,28,28,5.0,80.0,20.0,1,1,10.00,75035,75029,75035,0,12937,12937,129370.00,0.00,100.00,99.99,0.00,19,19,0,19,,off,0
sample,2026-05-28T06:28:28Z,145041,29,29,5.0,80.0,20.0,1,1,10.00,12787,12787,12787,0,133556,133572,1335560.00,0.00,100.00,100.00,0.00,20,20,0,20,,off,0
sample,2026-05-28T06:28:33Z,150042,30,30,5.0,80.0,20.0,1,1,10.00,143511,143504,143511,0,311014,311047,3110140.00,0.00,100.00,100.00,0.00,21,21,0,21,,off,0
sample,2026-05-28T06:28:38Z,155043,31,31,5.0,80.0,20.0,1,1,10.00,314321,314310,314321,0,305187,305222,3051870.00,0.00,100.00,100.00,0.00,22,22,0,22,,off,0
sample,2026-05-28T06:28:43Z,160044,32,32,5.0,80.0,20.0,1,1,10.00,302974,302964,302974,0,41822,41852,418220.00,0.00,100.00,100.00,0.00,23,23,0,23,,off,0
sample,2026-05-28T06:28:48Z,165045,33,33,5.0,80.0,20.0,1,1,10.00,31085,31083,31085,0,12388,12390,123880.00,0.00,100.00,99.99,0.00,24,24,0,24,,off,0
sample,2026-05-28T06:28:53Z,170046,34,34,5.0,80.0,20.0,1,1,10.00,12060,12058,12060,0,164178,164180,1641780.00,0.00,100.00,99.98,0.00,25,25,0,25,,off,0
sample,2026-05-28T06:28:58Z,175047,35,35,5.0,80.0,20.0,1,1,10.00,174871,174868,174871,0,315641,315666,3156410.00,0.00,100.00,100.00,0.00,26,26,0,26,,off,0
sample,2026-05-28T06:29:03Z,180047,36,36,5.0,80.0,20.0,1,1,10.00,314433,314424,314433,0,292661,292688,2926610.00,0.00,100.00,100.00,0.00,27,27,0,27,,off,0
sample,2026-05-28T06:29:08Z,185048,37,37,5.0,80.0,20.0,1,1,10.00,286662,286654,286662,0,20724,20736,207240.00,0.00,100.00,100.00,0.00,28,28,0,28,,off,0
sample,2026-05-28T06:29:13Z,190049,38,38,5.0,80.0,20.0,1,1,10.00,17644,17643,17644,0,10630,10631,106300.00,0.00,100.00,99.99,0.00,29,29,0,29,,off,0
sample,2026-05-28T06:29:18Z,195051,39,39,5.0,80.0,20.0,1,1,10.00,10502,10502,10502,0,193353,193366,1933530.00,0.00,100.00,100.00,0.00,30,30,0,30,,off,0
sample,2026-05-28T06:29:23Z,200052,40,40,5.0,80.0,20.0,1,1,10.00,206052,206046,206052,0,297838,297876,2978380.00,0.00,100.00,100.00,0.00,31,31,0,31,,off,0
sample,2026-05-28T06:29:28Z,205053,41,41,5.0,80.0,20.0,1,1,10.00,295261,295252,295261,0,281738,281766,2817380.00,0.00,100.00,100.00,0.00,32,32,0,32,,off,0
sample,2026-05-28T06:29:33Z,210054,42,42,5.0,80.0,20.0,1,1,10.00,275090,275079,275090,0,19156,19166,191560.00,0.00,100.00,100.00,0.00,33,33,0,33,,off,0
sample,2026-05-28T06:29:38Z,215055,43,43,5.0,80.0,20.0,1,1,10.00,16157,16157,16157,0,11607,10879,116070.00,0.00,100.00,100.00,0.00,34,34,0,34,,off,0
sample,2026-05-28T06:29:43Z,220056,44,44,5.0,80.0,20.0,1,1,10.00,11049,11048,11049,0,215664,216401,2156640.00,0.00,100.00,99.99,0.00,35,35,0,35,,off,0
sample,2026-05-28T06:29:48Z,225058,45,45,5.0,80.0,20.0,1,1,10.00,227651,227642,227651,0,310816,310888,3108160.00,0.00,100.00,100.00,0.00,36,36,0,36,,off,0
sample,2026-05-28T06:29:53Z,230059,46,46,5.0,80.0,20.0,1,1,10.00,311969,311956,311969,0,251238,251301,2512380.00,0.00,100.00,100.00,0.00,37,37,0,37,,off,0
sample,2026-05-28T06:29:58Z,235060,47,47,5.0,80.0,20.0,1,1,10.00,238813,238801,238813,0,15574,14833,155740.00,0.00,100.00,99.99,0.00,38,38,0,38,,off,0
sample,2026-05-28T06:30:03Z,240062,48,48,5.0,80.0,20.0,1,1,10.00,15389,15389,15389,0,10110,10858,101100.00,0.00,100.00,100.00,0.00,39,39,0,39,,off,0
sample,2026-05-28T06:30:08Z,245063,49,49,5.0,80.0,20.0,1,1,10.00,9555,9555,9555,0,247651,247669,2476510.00,0.00,100.00,100.00,0.00,40,40,0,40,,off,0
sample,2026-05-28T06:30:13Z,250064,50,50,5.0,80.0,20.0,1,1,10.00,262103,262098,262103,0,305362,305429,3053620.00,0.00,100.00,100.00,0.00,41,41,0,41,,off,0
sample,2026-05-28T06:30:18Z,255065,51,51,5.0,80.0,20.0,1,1,10.00,303144,303138,303144,0,226509,226271,2265090.00,0.00,100.00,100.00,0.00,42,42,0,42,,off,0
sample,2026-05-28T06:30:23Z,260066,52,52,5.0,80.0,20.0,1,1,10.00,214954,214949,214954,0,15863,16129,158630.00,0.00,100.00,100.00,0.00,43,43,0,43,,off,0
sample,2026-05-28T06:30:28Z,265067,53,53,5.0,80.0,20.0,1,1,10.00,16099,16098,16099,0,8203,8206,82030.00,0.00,100.00,99.99,0.00,44,44,0,44,,off,0
sample,2026-05-28T06:30:33Z,270068,54,54,5.0,80.0,20.0,1,1,10.00,7369,7369,7369,0,290729,290735,2907290.00,0.00,100.00,100.00,0.00,45,45,0,45,,off,0
sample,2026-05-28T06:30:38Z,275069,55,55,5.0,80.0,20.0,1,1,10.00,301399,301391,301399,0,304416,304457,3044160.00,0.00,100.00,100.00,0.00,46,46,0,46,,off,0
sample,2026-05-28T06:30:43Z,280070,56,56,5.0,80.0,20.0,1,1,10.00,308528,308516,308528,0,185941,185965,1859410.00,0.00,100.00,100.00,0.00,47,47,0,47,,off,0
sample,2026-05-28T06:30:48Z,285071,57,57,5.0,80.0,20.0,1,1,10.00,171993,171987,171993,0,15808,15812,158080.00,0.00,100.00,100.00,0.00,48,48,0,48,,off,0
sample,2026-05-28T06:30:53Z,290072,58,58,5.0,80.0,20.0,1,1,10.00,15321,15320,15321,0,24939,24947,249390.00,0.00,100.00,99.99,0.00,49,49,0,49,,off,0
sample,2026-05-28T06:30:58Z,295073,59,59,5.0,80.0,20.0,1,1,10.00,38141,38140,38141,0,309082,309123,3090820.00,0.00,100.00,100.00,0.00,50,50,0,50,,off,0
sample,2026-05-28T06:31:03Z,300074,60,60,5.0,80.0,20.0,1,1,10.00,307766,307755,307766,0,309046,309070,3090460.00,0.00,100.00,100.00,0.00,51,51,0,51,,off,0
sample,2026-05-28T06:31:08Z,305076,61,61,5.0,80.0,20.0,1,1,10.00,308709,308702,308709,0,147100,147139,1471000.00,0.00,100.00,100.00,0.00,52,52,0,52,,off,0
sample,2026-05-28T06:31:13Z,310077,62,62,5.0,80.0,20.0,1,1,10.00,135847,135841,135847,0,14057,14058,140570.00,0.00,100.00,100.00,0.00,53,53,0,53,,off,0
sample,2026-05-28T06:31:18Z,315078,63,63,5.0,80.0,20.0,1,1,10.00,14100,14100,14100,0,54199,54211,541990.00,0.00,100.00,100.00,0.00,54,54,0,54,,off,0
sample,2026-05-28T06:31:23Z,320079,64,64,5.0,80.0,20.0,1,1,10.00,68917,68915,68917,0,189052,189125,1890520.00,0.00,100.00,100.00,0.00,55,55,0,55,,off,0
exit,2026-05-28T06:31:24Z,321081,65,0,5.0,80.0,20.0,1,1,10.00,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,55,55,0,55,,off,0
