placement,placement_label,candidate,policy,time_s,mops_s
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,89.001,205.83934465534466
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,90.0,171.8761961961962
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,91.0,179.830784
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,92.0,170.131456
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,93.0,173.801472
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,94.0,207.09376
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,95.0,379.322368
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,96.0,202.375168
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,97.0,365.69088
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,98.0,254.017536
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,99.0,432.799744
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,100.003,199.67897906281158
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,101.0,392.29573520561684
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,102.001,272.35740259740265
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,103.0,377.60281881881883
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,104.0,301.4656
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,105.0,387.710976
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,106.0,207.618048
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,107.0,400.818176
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,108.0,243.79392
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,109.0,428.60544
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,110.0,211.812352
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,111.001,396.7514085914086
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,112.0,201.0033073073073
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,113.0,402.39104
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,114.0,253.755392
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,115.0,345.767936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,116.001,259.78706093906095
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,117.0,375.2411611611612
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,118.0,353.632256
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,119.0,322.961408
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,120.0,298.582016
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,121.0,361.234432
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,122.0,295.960576
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,123.0,301.727744
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,124.0,320.602112
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,125.0,292.552704
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,126.0,301.727744
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,127.003,341.0746959122633
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,128.0,344.1790330992979
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,129.0,247.463936
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,130.0,425.459712
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,131.0,229.900288
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,132.0,342.884352
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,133.0,325.320704
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,134.001,395.44199800199806
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,135.002,350.13639160839165
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,136.0,257.9412905811623
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,137.0,421.527552
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,138.158,242.67562003454233
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,139.001,179.11618505338078
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,140.0,182.89726526526525
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,141.003,179.0315453639083
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,142.0,186.68228686058177
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,143.001,182.00807192807196
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,144.0,187.882986986987
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,145.0,172.490752
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,146.0,184.81152
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,147.001,179.12736863136863
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,148.0,183.4220780780781
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,149.0,176.422912
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,150.0,183.5008
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,151.0,185.073664
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,152.0,180.617216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,153.0,186.12224
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,154.0,178.782208
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,155.0,181.403648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,156.0,188.481536
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,157.0,180.617216
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,158.0,185.860096
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,159.0,177.995776
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,160.0,185.073664
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,161.0,185.597952
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,162.0,176.685056
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,163.0,181.141504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,164.0,357.302272
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,165.0,181.141504
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,166.0,187.957248
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,167.0,177.209344
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,168.0,191.627264
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,169.0,228.589568
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,170.0,409.468928
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,171.001,229.67061738261742
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,172.0,340.3411091091091
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,173.0,297.009152
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,174.0,403.177472
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,175.0,322.43712
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,176.001,254.2875364635365
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,177.0,303.8666186186186
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,178.0,415.236096
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,179.001,297.75996803196807
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,180.0,387.57426226226227
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,181.0,333.971456
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,182.0,258.21184
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,183.0,378.011648
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,184.0,325.844992
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,185.0,389.021696
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,186.0,365.428736
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,187.0,405.01248
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,188.0,349.700096
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,189.001,340.1848711288711
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,190.0,329.32004004004
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,191.0,353.107968
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,192.0,384.303104
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,193.0,352.321536
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,194.0,353.8944
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,195.0,239.337472
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,196.0,471.334912
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,197.0,327.155712
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,198.0,339.738624
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,199.0,418.381824
split8,8G local / 24G remote,stream_read_32g_split8_4kstride,on,200.0,295.436288
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,1.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,2.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,3.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,4.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,5.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,6.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,7.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,8.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,9.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,10.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,11.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,12.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,13.001,564.8797282717283
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,14.0,564.1737737737737
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,15.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,16.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,17.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,18.0,565.968896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,19.001,563.8321998001999
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,20.0,564.4361801801801
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,21.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,22.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,23.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,24.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,25.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,26.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,27.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,28.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,29.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,30.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,31.0,560.98816
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,32.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,33.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,34.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,35.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,36.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,37.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,38.001,561.4752607392608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,39.0,564.1737737737737
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,40.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,41.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,42.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,43.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,44.001,563.0465534465535
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,45.0,563.648960960961
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,46.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,47.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,48.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,49.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,50.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,51.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,52.0,561.250304
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,53.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,54.006,561.2904333996024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,55.0,562.5283219315895
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,56.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,57.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,58.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,59.0,559.67744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,60.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,61.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,62.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,63.0,559.939584
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,64.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,65.001,562.5227892107894
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,66.0,563.648960960961
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,67.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,68.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,69.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,70.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,71.0,559.67744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,72.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,73.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,74.0,560.98816
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,75.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,76.001,560.9514965034965
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,77.0,564.4361801801801
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,78.0,561.250304
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,79.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,80.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,81.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,82.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,83.0,560.98816
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,84.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,85.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,86.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,87.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,88.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,89.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,90.0,561.512448
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,91.001,562.2609070929072
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,92.0,563.1241481481482
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,93.005,563.1531303482587
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,94.0,564.5975798994975
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,95.001,566.189138861139
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,96.0,562.336928928929
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,97.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,98.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,99.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,100.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,101.0,565.968896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,102.0,568.85248
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,103.0,570.949632
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,104.0,569.901056
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,105.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,106.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,107.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,108.0,565.706752
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,109.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,110.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,111.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,112.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,113.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,114.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,115.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,116.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,117.0,565.968896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,118.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,119.001,563.5703176823178
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,120.0,565.4858058058059
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,121.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,122.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,123.0,561.774592
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,124.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,125.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,126.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,127.0,560.98816
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,128.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,129.0,565.968896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,130.0,567.279616
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,131.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,132.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,133.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,134.0,565.968896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,135.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,136.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,137.0,565.968896
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,138.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,139.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,140.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,141.0,565.706752
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,142.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,143.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,144.0,565.706752
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,145.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,146.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,147.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,148.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,149.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,150.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,151.001,562.2609070929072
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,152.0,563.9113673673673
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,153.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,154.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,155.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,156.0,564.133888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,157.0,564.92032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,158.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,159.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,160.0,563.6096
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,161.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,162.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,163.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,164.0,565.444608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,165.0,562.823168
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,166.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,167.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,168.001,564.094081918082
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,169.0,563.648960960961
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,170.0,565.182464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,171.0,561.250304
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,172.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,173.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,174.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,175.0,560.201728
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,176.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,177.0,561.250304
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,178.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,179.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,180.001,563.8321998001999
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,181.0,564.4361801801801
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,182.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,183.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,184.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,185.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,186.0,562.29888
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,187.0,562.561024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,188.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,189.0,563.085312
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,190.0,564.658176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,191.0,567.017472
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,192.0,569.638912
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,193.0,572.522496
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,194.0,566.23104
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,195.0,563.871744
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,196.0,563.347456
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,197.0,562.036736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,198.0,564.396032
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,199.001,561.4752607392608
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,off,200.0,563.9113673673673
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,1.0,335.282176
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,2.0,394.788864
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,3.0,319.291392
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,4.0,368.574464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,5.001,284.40398001998005
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,6.0,320.3982222222222
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,7.0,278.134784
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,8.0,312.213504
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,9.0,312.475648
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,10.0,214.95808
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,11.001,223.3854465534466
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,12.0,233.5417017017017
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,13.0,204.734464
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,14.0,300.417024
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,15.0,172.490752
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,16.0,315.88352
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,17.0,231.735296
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,18.001,168.65208391608394
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,19.0,191.8190830830831
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,20.0,267.124736
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,21.0,162.791424
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,22.0,311.95136
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,23.0,250.609664
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,24.0,346.554368
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,25.001,293.307972027972
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,26.0,217.2725045045045
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,27.0,312.737792
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,28.0,316.407808
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,29.0,193.724416
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,30.0,362.545152
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,31.0,245.366784
split16,16G local / 16G remote,stream_read_32g_split16_4kstride,on,32.0,280.231936
